FEATURE_ID,FEATURE_NAME,FEATURE_CLASS,STATE_ALPHA,STATE_NUMERIC,COUNTY_NAME,COUNTY_NUMERIC,LAT,LON
1406375,Lake Minchumina,Lake,AK,2,Yukon-Koyukuk (CA),290,63.8945501,-152.2297348
1406446,Mitchels Ranch,Locale,AK,2,Southeast Fairbanks (CA),240,63.8947222,-142.8561111
1402676,Gold Bar Creek,Stream,AK,2,Southeast Fairbanks (CA),240,63.8952778,-141.5177778
1400674,Copper Creek,Stream,AK,2,Denali,68,63.8955556,-147.8430556
1398407,Arrow Creek,Stream,AK,2,Southeast Fairbanks (CA),240,63.8972222,-145.2341667
1412038,Wigand Creek,Stream,AK,2,Denali,68,63.8988889,-150.1552778
1402493,Gosling Lake,Lake,AK,2,Denali,68,63.8996722,-151.8763645
1895675,Metzdorf Slough,Stream,AK,2,Yukon-Koyukuk (CA),290,63.9,-159
1408747,Rock Creek,Stream,AK,2,Denali,68,63.9008333,-147.8422222
1410685,Taylor Creek,Stream,AK,2,Southeast Fairbanks (CA),240,63.9013889,-142.1688889
1411961,Whiskey Pup,Stream,AK,2,Southeast Fairbanks (CA),240,63.9022222,-147.0405556
1411866,West Fork Dennison Fork,Stream,AK,2,Southeast Fairbanks (CA),240,63.9027778,-142.0463889
2652069,Square Lake,Lake,AK,2,Southeast Fairbanks (CA),240,63.9036111,-143.0494444
1405328,Lignite Creek,Stream,AK,2,Denali,68,63.9044444,-148.9994444
1410451,Susulatna River,Stream,AK,2,Yukon-Koyukuk (CA),290,63.9047222,-154.7783333
1401613,East Fork Toklat River,Stream,AK,2,Denali,68,63.905,-150.1452778
1405246,Mount Lathrop,Summit,AK,2,Denali,68,63.905,-148.4294444
1399025,Billberg Lake,Lake,AK,2,Denali,68,63.9057227,-151.8283873
1397888,Fourmile Creek,Stream,AK,2,Yukon-Koyukuk (CA),290,63.9066667,-156.4247222
1411592,Usibelli Peak,Summit,AK,2,Denali,68,63.9066667,-148.4769444
2651821,Bullwinkle Lake,Lake,AK,2,Southeast Fairbanks (CA),240,63.9072222,-145.8213889
1402087,Fish Creek,Stream,AK,2,Denali,68,63.9077778,-149.4408333
2512469,Fort Greely,Military,AK,2,Southeast Fairbanks (CA),240,63.9082299,-146.2491985
1896841,Sunday Creek,Stream,AK,2,Denali,68,63.9083333,-149.4388889
1410009,Spence Creek,Stream,AK,2,Yukon-Koyukuk (CA),290,63.9091667,-152.0611111
1405327,Lignite,Populated Place,AK,2,Denali,68,63.9094444,-149.0183333
1402380,Frances Creek,Stream,AK,2,Denali,68,63.91,-148.8975
1400286,Chilchukabena Lake,Lake,AK,2,Denali,68,63.9101887,-151.5110874
2652066,Sheefish Lake,Lake,AK,2,Southeast Fairbanks (CA),240,63.9102778,-145.8125
1417828,Lignite Airport (historical),Airport,AK,2,Denali,68,63.9105556,-149.0238889
1408411,Quail Island,Island,AK,2,Yukon-Koyukuk (CA),290,63.9127778,-159.0388889
1405737,Louise Creek,Stream,AK,2,Denali,68,63.9144444,-148.8741667
1411083,Tom Paine Creek,Stream,AK,2,Southeast Fairbanks (CA),240,63.9152778,-141.6269444
2676106,Tr'at'egheth No' Dochaget,Area,AK,2,Denali,68,63.9152778,-149.4958333
1893276,Alukuk Hills,Range,AK,2,Nome (CA),180,63.9166667,-160.25
1895362,Leah Slough,Channel,AK,2,Yukon-Koyukuk (CA),290,63.9166667,-159.05
1897152,Ulukuk (historical),Populated Place,AK,2,Nome (CA),180,63.9166667,-160.25
1404129,Jim Lake,Lake,AK,2,Yukon-Koyukuk (CA),290,63.9169426,-152.3721063
1408240,Portage Creek,Stream,AK,2,Southeast Fairbanks (CA),240,63.9172222,-147.0080556
2417651,Unalakleet Air Force Station (historical),Military,AK,2,Nome (CA),180,63.9177778,-160.7513889
1409099,Savage River,Stream,AK,2,Denali,68,63.9180556,-149.4952778
1402095,Fish Creek,Stream,AK,2,Yukon-Koyukuk (CA),290,63.9191667,-152.6752778
1403251,Hay Lake,Lake,AK,2,Yukon-Koyukuk (CA),290,63.9195035,-152.4573291
2519139,Red Mountain,Summit,AK,2,Southeast Fairbanks (CA),240,63.919907,-147.383738
1408190,Popovitch Creek,Stream,AK,2,Denali,68,63.92,-148.8327778
1409065,Sanderson Creek,Stream,AK,2,Denali,68,63.92,-148.7058333
1404557,Keevy Peak,Summit,AK,2,Denali,68,63.9208333,-148.0344444
1400320,Chiroskey River,Stream,AK,2,Nome (CA),180,63.9211111,-160.3311111
1406595,Moose Lake,Lake,AK,2,Southeast Fairbanks (CA),240,63.9229991,-144.8063719
2419276,Unalakleet Alaska Native Village Statistical Area,Census,AK,2,Nome (CA),180,63.9235578,-160.7953004
1895360,Leah Creek,Stream,AK,2,Yukon-Koyukuk (CA),290,63.925,-159.075
1407644,Otter Creek,Stream,AK,2,Denali,68,63.9263889,-150.835
1866944,Ferry,Census,AK,2,Denali,68,63.9277778,-149.1302778
1416563,Pumping Station Number 9,Locale,AK,2,Southeast Fairbanks (CA),240,63.9313889,-145.7688889
1408288,Powers Creek,Stream,AK,2,Nome (CA),180,63.9352778,-160.835
1407988,Pilot Creek,Stream,AK,2,Yukon-Koyukuk (CA),290,63.9363889,-154.7113889
1410250,Stove Creek,Stream,AK,2,Nome (CA),180,63.9402778,-160.0855556
1407744,Panguingue Creek,Stream,AK,2,Denali,68,63.9413889,-149.0563889
1403895,Iowa Creek,Stream,AK,2,Southeast Fairbanks (CA),240,63.9419444,-146.9391667
1405516,Little Panguingue Creek,Stream,AK,2,Denali,68,63.945,-149.0719444
2418612,Healy Census Designated Place,Census,AK,2,Denali,68,63.9452594,-149.0152955
1407763,Paradise Fork Sethkokna River,Stream,AK,2,Yukon-Koyukuk (CA),290,63.9463889,-153.3091667
2677176,All West Airport,Airport,AK,2,Southeast Fairbanks (CA),240,63.9466745,-145.4247948
1408600,Red Mountain Creek,Stream,AK,2,Southeast Fairbanks (CA),240,63.9472222,-147.3563889
1399526,Buchanan Creek,Stream,AK,2,Southeast Fairbanks (CA),240,63.9475,-146.9302778
1410137,Starr Lake,Lake,AK,2,Denali,68,63.9482411,-151.6600264
1411880,West Fork Little Mud River,Stream,AK,2,Yukon-Koyukuk (CA),290,63.9483333,-158.0941667
1866450,Hidden Lake,Lake,AK,2,Southeast Fairbanks (CA),240,63.95,-144.6594444
1896119,Paradise Fork,Stream,AK,2,Yukon-Koyukuk (CA),290,63.95,-153.3166667
2643198,Fort Greely Fire and Emergency Services,Building,AK,2,Southeast Fairbanks (CA),240,63.9516961,-145.7484184
1398993,Big Lily Lake,Lake,AK,2,Denali,68,63.9534792,-151.7130954
1399210,Blueberry Creek,Stream,AK,2,Nome (CA),180,63.9547222,-160.8525
1406763,Mystic Creek,Stream,AK,2,Denali,68,63.9563889,-147.8113889
1408814,Rogers Creek,Stream,AK,2,Denali,68,63.9569444,-147.6727778
1411018,Tlatl Hills,Ridge,AK,2,Yukon-Koyukuk (CA),290,63.9575,-157.6327778
1400399,Chute Creek,Stream,AK,2,Denali,68,63.9586111,-147.7947222
1417670,Cherokee Airport,Airport,AK,2,Southeast Fairbanks (CA),240,63.9618495,-145.4689781
1405374,Lind Creek,Stream,AK,2,Yukon-Koyukuk (CA),290,63.9622222,-153.2955556
1409066,Sandless Lake,Lake,AK,2,Denali,68,63.9624946,-150.6820941
1875766,Poorman Creek,Stream,AK,2,Yukon-Koyukuk (CA),290,63.9625,-155.9766667
1411746,Walker Dome,Summit,AK,2,Denali,68,63.9629549,-148.8897688
1401002,Davis Creek,Stream,AK,2,Denali,68,63.9647222,-148.4880556
1401597,East Fork Little Delta River,Stream,AK,2,Southeast Fairbanks (CA),240,63.9647222,-146.925
1411879,West Fork Little Delta River,Stream,AK,2,Southeast Fairbanks (CA),240,63.965,-146.9255556
1411885,West Fork North Fork Innoko River,Stream,AK,2,Yukon-Koyukuk (CA),290,63.9661111,-156.3063889
1893573,Beaver Point,Cape,AK,2,Yukon-Koyukuk (CA),290,63.9666667,-158.9444444
1893577,Bedrock Creek,Stream,AK,2,Southeast Fairbanks (CA),240,63.9666667,-140.8666667
1400351,Chitsia Mountain,Summit,AK,2,Denali,68,63.967023,-150.2945456
2544496,Waugaman Mountain,Summit,AK,2,Denali,68,63.9672222,-147.5366667
2418584,Fort Greely Census Designated Place,Census,AK,2,Southeast Fairbanks (CA),240,63.9678493,-145.7148887
1416655,Telsitna Ridge,Ridge,AK,2,Yukon-Koyukuk (CA),290,63.9722222,-153.6
1404250,Jumbo Dome,Summit,AK,2,Denali,68,63.972988,-148.695329
1403279,Healy River,Stream,AK,2,Southeast Fairbanks (CA),240,63.9730556,-144.7377778
1409548,Silver Creek,Stream,AK,2,Yukon-Koyukuk (CA),290,63.9733333,-155.9269444
2721516,Fort Greely Contract Postal Unit,Post Office,AK,2,Southeast Fairbanks (CA),240,63.9739625,-145.7201133
2418613,Healy Lake Alaska Native Village Statistical Area,Census,AK,2,Southeast Fairbanks (CA),240,63.9741049,-144.7235055
1403278,Healy Lake,Lake,AK,2,Southeast Fairbanks (CA),240,63.9746852,-144.7337375
1897237,Weir Island,Island,AK,2,Yukon-Koyukuk (CA),290,63.975,-158.9
1404327,Kaiyuh Mountains,Range,AK,2,Yukon-Koyukuk (CA),290,63.9752778,-158.505
1412062,Williams Lake,Lake,AK,2,Yukon-Koyukuk (CA),290,63.9755328,-152.3362579
1398125,All Gold Creek,Stream,AK,2,Denali,68,63.9755556,-148.3955556
1410418,Surprise Creek,Stream,AK,2,Denali,68,63.9761111,-148.4086111
1401169,Dexter Creek,Stream,AK,2,Denali,68,63.9763889,-148.4102778
1409607,Sischu Creek,Stream,AK,2,Yukon-Koyukuk (CA),290,63.9766667,-153.2894444
1406982,Newman Creek,Stream,AK,2,Southeast Fairbanks (CA),240,63.9788889,-147.2619444
2675438,Ses Chaget,Area,AK,2,Denali,68,63.9791667,-150.8291667
1406899,Needle Creek,Stream,AK,2,Denali,68,63.9794444,-148.4688889
1407273,Novi Mountain,Summit,AK,2,Yukon-Koyukuk (CA),290,63.9797222,-153.4438889
1398731,Bear Creek,Stream,AK,2,Denali,68,63.9802778,-150.83
1407208,North Fork Unalakleet River,Stream,AK,2,Nome (CA),180,63.9808333,-159.9736111
1406903,Needle Rock,Pillar,AK,2,Denali,68,63.9816667,-148.4611111
1402351,Fox Creek,Stream,AK,2,Denali,68,63.9822222,-148.5577778
1408075,Platt Creek,Stream,AK,2,Denali,68,63.9825,-148.5580556
1406764,Mystic Mountain,Summit,AK,2,Denali,68,63.9827778,-147.8558333
1399214,Blueberry Point,Cliff,AK,2,Nome (CA),180,63.9833333,-160.8838889
1409480,Shovel Creek,Stream,AK,2,Denali,68,63.9833333,-148.4938889
1410208,Stink Creek,Stream,AK,2,Yukon-Koyukuk (CA),290,63.9833333,-158.9397222
1398824,Bedrock Creek,Stream,AK,2,Southeast Fairbanks (CA),240,63.9855556,-141.0005556
1406618,Morgan Island,Island,AK,2,Yukon-Koyukuk (CA),290,63.9855556,-158.9230556
1410874,Thistle Creek,Stream,AK,2,Denali,68,63.9861111,-148.5136111
1408351,Ptarmigan Lake,Lake,AK,2,Denali,68,63.9866331,-148.5957841
2643197,Fort Greely Fire and Emergency Services Airport Substation,Building,AK,2,Southeast Fairbanks (CA),240,63.9869325,-145.7235771
1405229,Last Chance Creek,Stream,AK,2,Denali,68,63.9872222,-148.1813889
2419534,Healy Lake,Populated Place,AK,2,Southeast Fairbanks (CA),240,63.9872308,-144.6998325
1417665,Allen Army Airfield,Airport,AK,2,Southeast Fairbanks (CA),240,63.9890534,-145.7241385
1408069,Ptarmigan Creek,Stream,AK,2,Denali,68,63.9897222,-148.5625
1408144,Poison Creek,Stream,AK,2,Yukon-Koyukuk (CA),290,63.99,-158.9547222
1398815,Beaverlog Lakes,Lake,AK,2,Denali,68,63.9914471,-151.8057518
1408674,Rhoads Creek,Stream,AK,2,Southeast Fairbanks (CA),240,63.9916667,-145.2963889
1409712,Slate Creek,Stream,AK,2,Denali,68,63.9916667,-149.1169444
1409370,Sheep Creek,Stream,AK,2,Denali,68,63.9958333,-147.7219444
1400520,Coal Creek,Stream,AK,2,Denali,68,63.9977778,-147.7244444
1893556,Bearpaw Creek,Stream,AK,2,Denali,68,64,-150
1893696,Bonnifield,Locale,AK,2,Denali,68,64,-148.0333333
1895963,Norton Sound Settlements,Locale,AK,2,Yukon-Koyukuk (CA),290,64,-153
1403836,Indian Village,Locale,AK,2,Southeast Fairbanks (CA),240,64.0005556,-144.7352778
1402236,Flume Creek,Stream,AK,2,Denali,68,64.0013889,-150.7858333
1417667,Rocking T Ranch Airport,Airport,AK,2,Southeast Fairbanks (CA),240,64.0016481,-145.5030217
1401165,Dewey Creek,Stream,AK,2,Southeast Fairbanks (CA),240,64.0022222,-141.5897222
1404551,Kechumstuk Mountain,Summit,AK,2,Southeast Fairbanks (CA),240,64.0044444,-142.8294444
1412138,Wilson Creek,Stream,AK,2,Yukon-Koyukuk (CA),290,64.0055556,-156.0161111
1896097,Owl Creek,Stream,AK,2,Southeast Fairbanks (CA),240,64.0067377,-141.1814606
1411745,Walker Creek,Stream,AK,2,Denali,68,64.0069444,-149.1063889
1403466,Homestake Creek,Stream,AK,2,Denali,68,64.0077778,-148.5402778
1403770,Illinois Creek,Stream,AK,2,Yukon-Koyukuk (CA),290,64.0083333,-157.8702778
1407514,Old Woman Mountain,Summit,AK,2,Nome (CA),180,64.0091667,-159.8219444
1399745,Camp Creek,Stream,AK,2,Yukon-Koyukuk (CA),290,64.0094444,-156.0863889
1399691,California Creek,Stream,AK,2,Yukon-Koyukuk (CA),290,64.0097222,-157.8483333
1409751,Slide Creek,Stream,AK,2,Southeast Fairbanks (CA),240,64.0097222,-147.2511111
1401836,Emma Creek,Stream,AK,2,Denali,68,64.0111111,-148.7255556
1409383,Sheep Creek,Stream,AK,2,Denali,68,64.0113889,-148.2311111
1406582,Moose Creek,Stream,AK,2,Denali,68,64.0116667,-148.2311111
1400864,Crow Creek,Stream,AK,2,Southeast Fairbanks (CA),240,64.0122222,-141.1608333
1412188,Winter Creek,Stream,AK,2,Denali,68,64.0122222,-148.6752778
1895932,North Fork Emma Creek,Stream,AK,2,Denali,68,64.0125,-148.7361111
1896701,Smallwood Creek,Locale,AK,2,Southeast Fairbanks (CA),240,64.015,-147.2333333
1896702,Smallwood Creek,Stream,AK,2,Southeast Fairbanks (CA),240,64.015,-147.25
1404550,Kechumstuk Creek,Stream,AK,2,Southeast Fairbanks (CA),240,64.0152778,-142.5386111
1407510,Old Woman Cabin,Locale,AK,2,Nome (CA),180,64.0161111,-159.8083333
1894341,Ferry,Populated Place,AK,2,Denali,68,64.0166667,-149.1166667
1896043,Old Kaltag,Locale,AK,2,Yukon-Koyukuk (CA),290,64.0166667,-158.8166667
1897110,Twin Creek,Stream,AK,2,Southeast Fairbanks (CA),240,64.0166667,-141.2666667
1410394,Sunset Creek,Stream,AK,2,Yukon-Koyukuk (CA),290,64.0172222,-155.2197222
1405953,Marguerite Creek,Stream,AK,2,Denali,68,64.0183333,-148.7044444
1399261,Bonanza Creek,Stream,AK,2,Denali,68,64.0186111,-148.7044444
1404549,Kechumstuk,Populated Place,AK,2,Southeast Fairbanks (CA),240,64.0191667,-142.5777778
1398146,Alma Lakes,Lake,AK,2,Denali,68,64.0207951,-150.6091496
1406553,Moose Creek,Stream,AK,2,Yukon-Koyukuk (CA),290,64.0230556,-155.8158333
1402845,Granite Creek,Stream,AK,2,Southeast Fairbanks (CA),240,64.0236111,-145.3013889
1418039,Totatlanika River Airport,Airport,AK,2,Denali,68,64.02566,-148.52234
1404082,Jarvis Creek,Stream,AK,2,Southeast Fairbanks (CA),240,64.0261111,-145.7494444
1399652,Cache Creek,Stream,AK,2,Yukon-Koyukuk (CA),290,64.0263889,-155.7066667
1407671,Our Creek,Stream,AK,2,Yukon-Koyukuk (CA),290,64.0269444,-154.3783333
2721671,Alaska State Troopers Delta Junction,Building,AK,2,Southeast Fairbanks (CA),240,64.0271203,-145.6970878
2444237,Trophy Lodge Heliport,Airport,AK,2,Southeast Fairbanks (CA),240,64.0277914,-145.67822
1407515,Old Woman River,Stream,AK,2,Nome (CA),180,64.0280556,-159.8313889
2418614,Healy Lake Census Designated Place,Census,AK,2,Southeast Fairbanks (CA),240,64.0280729,-144.6330492
1400510,Coal Creek,Stream,AK,2,Denali,68,64.0297222,-148.5455556
1404164,John Hansen Lake,Lake,AK,2,Denali,68,64.031282,-151.1631018
1408770,Rock Creek,Stream,AK,2,Denali,68,64.0316667,-149.1413889
1401514,Eagle Creek,Stream,AK,2,Denali,68,64.0319444,-148.6655556
1406758,Mystery Creek,Stream,AK,2,Yukon-Koyukuk (CA),290,64.0325,-155.8061111
1894166,Dunce Cap Point,Cape,AK,2,Yukon-Koyukuk (CA),290,64.0333333,-158.7666667
2718783,Delta Rescue Squad,Building,AK,2,Southeast Fairbanks (CA),240,64.0334375,-145.730062
2643012,Delta Junction Volunteer Fire Department,Building,AK,2,Southeast Fairbanks (CA),240,64.033529,-145.7293601
2643148,Rural Deltana Volunteer Fire Department Station 1,Building,AK,2,Southeast Fairbanks (CA),240,64.0337579,-145.5180869
1408067,Placerville,Locale,AK,2,Yukon-Koyukuk (CA),290,64.0338889,-155.7530556
1403029,Grubstake Creek,Stream,AK,2,Denali,68,64.035,-148.2138889
1402333,Fourth of July Creek,Stream,AK,2,Denali,68,64.0352778,-148.5411111
1405318,Liberty Creek,Stream,AK,2,Southeast Fairbanks (CA),240,64.0352778,-141.5613889
1404163,John Hansen Creek,Stream,AK,2,Denali,68,64.0355556,-151.1119444
1405829,Lynx Creek,Stream,AK,2,Denali,68,64.0355556,-148.6788889
1404622,Khotol River,Stream,AK,2,Yukon-Koyukuk (CA),290,64.0366667,-158.7275
1405496,Little Moose Creek,Stream,AK,2,Denali,68,64.0369444,-148.9669444
1401104,Delta Junction,Populated Place,AK,2,Southeast Fairbanks (CA),240,64.0377778,-145.7322222
2700757,Delta Junction Public Health Center - Interior Region,Building,AK,2,Southeast Fairbanks (CA),240,64.038256,-145.7297121
1406082,McAdam Creek,Stream,AK,2,Denali,68,64.0394444,-148.7083333
2675696,Buffalo Row Heliport,Airport,AK,2,Southeast Fairbanks (CA),240,64.0395081,-145.7399003
1401684,Egavik,Populated Place,AK,2,Nome (CA),180,64.0402778,-160.9225
1411342,Turk Creek,Stream,AK,2,Southeast Fairbanks (CA),240,64.0408333,-141.1547222
1417693,Eva Creek Airport,Airport,AK,2,Denali,68,64.04204,-148.86317
1408964,Saint Charles Creek,Stream,AK,2,Denali,68,64.0427778,-148.5127778
2721505,Delta Junction Post Office,Post Office,AK,2,Southeast Fairbanks (CA),240,64.0430658,-145.7347617
1401685,Egavik Creek,Stream,AK,2,Nome (CA),180,64.0444444,-160.9275
1402618,Glacier Creek,Stream,AK,2,Denali,68,64.045,-147.605
1402524,Gentian Creek,Stream,AK,2,Yukon-Koyukuk (CA),290,64.0463889,-155.6741667
1409118,Sawmill Creek,Stream,AK,2,Southeast Fairbanks (CA),240,64.0469444,-145.3411111
2718781,Chicken Emergency Medical Services,Building,AK,2,Southeast Fairbanks (CA),240,64.0470694,-142.054302
1412132,Wilson Creek,Stream,AK,2,Denali,68,64.0475,-148.8252778
1406149,McKinley Creek,Stream,AK,2,Southeast Fairbanks (CA),240,64.0483333,-141.4291667
1399995,Carline Creek,Stream,AK,2,Southeast Fairbanks (CA),240,64.0488889,-141.1486111
1405316,Liberty Bell Mine,Mine,AK,2,Denali,68,64.0491667,-148.8530556
1405957,Marie Creek,Stream,AK,2,Southeast Fairbanks (CA),240,64.0491667,-141.44
1398460,Atwater Creek,Stream,AK,2,Southeast Fairbanks (CA),240,64.0494444,-141.7880556
2418581,Ferry Census Designated Place,Census,AK,2,Denali,68,64.0496082,-148.9205217
1410168,Steep Creek,Stream,AK,2,Denali,68,64.0497222,-148.5022222
1410689,Taylor Mountain,Summit,AK,2,Southeast Fairbanks (CA),240,64.0497222,-142.2986111
1894394,Forest Creek,Stream,AK,2,Southeast Fairbanks (CA),240,64.05,-141.5833333
1895767,Moss,Locale,AK,2,Denali,68,64.05,-149.1333333
1896052,Old Woman,Locale,AK,2,Nome (CA),180,64.05,-159.8
1896828,Sullivans Roadhouse (historical),Locale,AK,2,Southeast Fairbanks (CA),240,64.05,-146.35
1400476,Clearwater Ranch,Locale,AK,2,Southeast Fairbanks (CA),240,64.0505556,-145.4211111
1409937,South Fork Lodge,Locale,AK,2,Southeast Fairbanks (CA),240,64.0505556,-141.7811111
1417669,Remington Field Airport,Airport,AK,2,Southeast Fairbanks (CA),240,64.0507295,-145.4228151
1399272,Bonanza Creek,Stream,AK,2,Yukon-Koyukuk (CA),290,64.0508333,-155.5797222
1417668,Delta Junction Airport,Airport,AK,2,Southeast Fairbanks (CA),240,64.0518676,-145.7297508
1400545,Cody Creek,Stream,AK,2,Denali,68,64.0522222,-149.0294444
1401928,Eva Creek,Stream,AK,2,Denali,68,64.0530556,-148.7458333
1402167,Flat Creek,Stream,AK,2,Yukon-Koyukuk (CA),290,64.0530556,-155.5783333
1410881,Thompson Creek,Stream,AK,2,Southeast Fairbanks (CA),240,64.0536111,-141.4083333
2643060,Alaska Division of Forestry Delta Area Office,Building,AK,2,Southeast Fairbanks (CA),240,64.0540292,-145.7347617
1401126,Dennison Fork,Stream,AK,2,Southeast Fairbanks (CA),240,64.055,-141.9077778
1406635,Mosquito Fork,Stream,AK,2,Southeast Fairbanks (CA),240,64.055,-141.9077778
1412366,Younger Creek,Stream,AK,2,Southeast Fairbanks (CA),240,64.055,-141.0368
1417671,Wingsong Estates Airport,Airport,AK,2,Southeast Fairbanks (CA),240,64.0551065,-145.5023914
2700756,Delta Junction Family Medical Center,Building,AK,2,Southeast Fairbanks (CA),240,64.0553002,-145.7311116
1401808,Elsie Creek,Stream,AK,2,Denali,68,64.0555556,-148.7316667
1402545,Gerstle River,Stream,AK,2,Southeast Fairbanks (CA),240,64.0569444,-145.1352778
1405698,Lost Chicken Creek,Stream,AK,2,Southeast Fairbanks (CA),240,64.0575,-141.8861111
1408148,Poker Creek,Stream,AK,2,Southeast Fairbanks (CA),240,64.0583333,-141.0491667
1411751,Wall Street Creek,Stream,AK,2,Southeast Fairbanks (CA),240,64.0583333,-141.7630556
1896225,Poker Creek,Locale,AK,2,Southeast Fairbanks (CA),240,64.0583333,-141.0472222
1401004,Davis Creek,Stream,AK,2,Southeast Fairbanks (CA),240,64.0584,-141.0491
2419376,City of Delta Junction,Civil,AK,2,Southeast Fairbanks (CA),240,64.0603232,-145.7058449
1400251,Chicken Creek,Stream,AK,2,Southeast Fairbanks (CA),240,64.0608333,-141.9402778
1406570,Moose Creek,Stream,AK,2,Denali,68,64.0616667,-149.1575
1417478,KDCZ-FM (Delta Junction),Tower,AK,2,Southeast Fairbanks (CA),240,64.0616667,-145.6877778
1400945,Dakota Creek,Stream,AK,2,Southeast Fairbanks (CA),240,64.0622222,-141.3780556
1400672,Copper Creek,Stream,AK,2,Southeast Fairbanks (CA),240,64.0627778,-142.8986111
1400207,Cherry Creek,Stream,AK,2,Southeast Fairbanks (CA),240,64.0630556,-141.1625
1400257,Chicken Creek,Stream,AK,2,Denali,68,64.0633333,-149.0886111
1417625,Chicken Airport,Airport,AK,2,Southeast Fairbanks (CA),240,64.0635282,-141.9489955
1400259,Chicken Fireguard Station,Locale,AK,2,Southeast Fairbanks (CA),240,64.0641667,-141.9252778
1401176,Diamond Creek,Stream,AK,2,Yukon-Koyukuk (CA),290,64.0641667,-155.7197222
1412139,Wilson Creek,Stream,AK,2,Southeast Fairbanks (CA),240,64.0644444,-141.9880556
1405699,Lost Chicken Hill,Summit,AK,2,Southeast Fairbanks (CA),240,64.0652778,-141.9183333
1398783,Beaver Creek,Stream,AK,2,Yukon-Koyukuk (CA),290,64.0663889,-155.6777778
1407070,Nineteenmile,Locale,AK,2,Denali,68,64.0663889,-150.4244444
1894173,Eagle Creek,Stream,AK,2,Southeast Fairbanks (CA),240,64.0666667,-141.95
1410916,Threemile Creek,Stream,AK,2,Denali,68,64.0669444,-147.5625
1404264,Juneau Creek,Stream,AK,2,Southeast Fairbanks (CA),240,64.0694444,-141.3436111
1399339,Boulder Creek,Stream,AK,2,Denali,68,64.0708333,-148.2236111
2752720,Rest Haven Cemetery,Cemetery,AK,2,Southeast Fairbanks (CA),240,64.0713861,-145.649343
1411370,Twelvemile Creek,Stream,AK,2,Southeast Fairbanks (CA),240,64.0713889,-141.3336111
2739991,Chicken Post Office,Post Office,AK,2,Southeast Fairbanks (CA),240,64.0720034,-141.9350029
1400245,Chicken,Populated Place,AK,2,Southeast Fairbanks (CA),240,64.0733333,-141.9361111
1401752,Eldorado Creek,Stream,AK,2,Yukon-Koyukuk (CA),290,64.0736111,-155.6727778
1410966,Timber Creek,Stream,AK,2,Yukon-Koyukuk (CA),290,64.0747222,-155.6541667
2663144,Chicken Historic District,Park,AK,2,Southeast Fairbanks (CA),240,64.0747222,-141.9327778
1407887,Pennington Creek,Stream,AK,2,Southeast Fairbanks (CA),240,64.0752778,-141.25
1408829,Roosevelt Creek,Stream,AK,2,Denali,68,64.0758333,-148.2141667
1411721,Wade Creek,Stream,AK,2,Southeast Fairbanks (CA),240,64.0761111,-141.6211111
1894915,Jack Creek,Stream,AK,2,Southeast Fairbanks (CA),240,64.0763362,-141.2185823
1893827,Cariboo Creek,Stream,AK,2,Southeast Fairbanks (CA),240,64.0763493,-141.2183978
1409871,Solomon Creek,Stream,AK,2,Yukon-Koyukuk (CA),290,64.0763889,-155.6483333
1409687,Skukum Creek,Stream,AK,2,Southeast Fairbanks (CA),240,64.0766667,-141.2177778
1411748,Walker Fork Campground,Locale,AK,2,Southeast Fairbanks (CA),240,64.0766667,-141.6230556
1401005,Davis Dome,Locale,AK,2,Southeast Fairbanks (CA),240,64.0769444,-141.0480556
1411704,Volkmar River,Stream,AK,2,Southeast Fairbanks (CA),240,64.0772222,-145.1275
1399377,Boundary,Locale,AK,2,Southeast Fairbanks (CA),240,64.0777778,-141.1069444
1417598,Boundary Airport,Airport,AK,2,Southeast Fairbanks (CA),240,64.0783,-141.11337
1400100,Cedar Creek,Stream,AK,2,Southeast Fairbanks (CA),240,64.0791667,-142.7972222
1406746,Myers Fork,Stream,AK,2,Southeast Fairbanks (CA),240,64.0825,-141.9233333
1398764,Bearpaw,Populated Place,AK,2,Denali,68,64.0827778,-150.6833333
1403842,Ingle Creek,Stream,AK,2,Southeast Fairbanks (CA),240,64.0830556,-142.0330556
1895046,Kantishna Hills,Ridge,AK,2,Denali,68,64.0833333,-150
1699814,Summer Lake,Lake,AK,2,Southeast Fairbanks (CA),240,64.0836869,-146.3393172
1406957,Nevada Creek,Stream,AK,2,Yukon-Koyukuk (CA),290,64.0847222,-155.6472222
1403924,Iron Creek,Stream,AK,2,Southeast Fairbanks (CA),240,64.0866667,-143.2755556
2749455,Clarke Creek,Stream,AK,2,Denali,68,64.08672,-148.50413
1401477,Duncan Creek,Stream,AK,2,Yukon-Koyukuk (CA),290,64.0872222,-155.5133333
2418819,Chicken Census Designated Place,Census,AK,2,Southeast Fairbanks (CA),240,64.0877349,-141.8283432
1400474,Clearwater Lake,Lake,AK,2,Southeast Fairbanks (CA),240,64.0880556,-145.5822222
1406571,Moose Creek,Stream,AK,2,Yukon-Koyukuk (CA),290,64.0880556,-155.1008333
2675437,Ch'edzaaye' Chaaget,Area,AK,2,Denali,68,64.0888889,-150.7041667
1403281,Hearst Creek,Stream,AK,2,Denali,68,64.09,-148.2158333
1405337,Lilliwig Creek,Stream,AK,2,Southeast Fairbanks (CA),240,64.0902778,-142.0255556
1405522,Little Pup,Stream,AK,2,Yukon-Koyukuk (CA),290,64.0902778,-155.5291667
